comparison,iteration,metric,difference
Fusion_60_40_minus_Image_Only,1640,macro_f1,-0.02765804597701149
Fusion_60_40_minus_Image_Only,1640,unhealthy_recall,-0.030303030303030276
Fusion_60_40_minus_Image_Only,1640,unhealthy_f1,-0.034482758620689724
Fusion_60_40_minus_Image_Only,1641,accuracy,-0.05031446540880513
Fusion_60_40_minus_Image_Only,1641,balanced_accuracy,-0.0446546052631579
Fusion_60_40_minus_Image_Only,1641,macro_f1,-0.04829144212745007
Fusion_60_40_minus_Image_Only,1641,unhealthy_recall,-0.015625
Fusion_60_40_minus_Image_Only,1641,unhealthy_f1,-0.05031091011871114
Fusion_60_40_minus_Image_Only,1642,accuracy,0.0
Fusion_60_40_minus_Image_Only,1642,balanced_accuracy,0.0008429926238145979
Fusion_60_40_minus_Image_Only,1642,macro_f1,0.0012059902788361665
Fusion_60_40_minus_Image_Only,1642,unhealthy_recall,0.01538461538461533
Fusion_60_40_minus_Image_Only,1642,unhealthy_f1,0.005260081823495022
Fusion_60_40_minus_Image_Only,1643,accuracy,0.015037593984962405
Fusion_60_40_minus_Image_Only,1643,balanced_accuracy,0.018181818181818188
Fusion_60_40_minus_Image_Only,1643,macro_f1,0.017600358884433454
Fusion_60_40_minus_Image_Only,1643,unhealthy_recall,0.036363636363636376
Fusion_60_40_minus_Image_Only,1643,unhealthy_f1,0.02526395173453999
Fusion_60_40_minus_Image_Only,1644,accuracy,0.0
Fusion_60_40_minus_Image_Only,1644,balanced_accuracy,0.012222222222222245
Fusion_60_40_minus_Image_Only,1644,macro_f1,0.0062964817773343285
Fusion_60_40_minus_Image_Only,1644,unhealthy_recall,0.0444444444444444
Fusion_60_40_minus_Image_Only,1644,unhealthy_f1,0.01566249842111911
Fusion_60_40_minus_Image_Only,1645,accuracy,0.007092198581560294
Fusion_60_40_minus_Image_Only,1645,balanced_accuracy,0.028021978021978033
Fusion_60_40_minus_Image_Only,1645,macro_f1,0.018241533272016608
Fusion_60_40_minus_Image_Only,1645,unhealthy_recall,0.09999999999999998
Fusion_60_40_minus_Image_Only,1645,unhealthy_f1,0.03945465812848592
Fusion_60_40_minus_Image_Only,1646,accuracy,-0.0066225165562913135
Fusion_60_40_minus_Image_Only,1646,balanced_accuracy,0.012959317585301888
Fusion_60_40_minus_Image_Only,1646,macro_f1,0.0002906652191154713
Fusion_60_40_minus_Image_Only,1646,unhealthy_recall,0.04166666666666663
Fusion_60_40_minus_Image_Only,1646,unhealthy_f1,0.005847953216374213
Fusion_60_40_minus_Image_Only,1647,accuracy,-0.01379310344827589
Fusion_60_40_minus_Image_Only,1647,balanced_accuracy,-0.02011494252873569
Fusion_60_40_minus_Image_Only,1647,macro_f1,-0.019527872993219564
Fusion_60_40_minus_Image_Only,1647,unhealthy_recall,-0.051724137931034475
Fusion_60_40_minus_Image_Only,1647,unhealthy_f1,-0.03224893917963223
Fusion_60_40_minus_Image_Only,1648,accuracy,-0.05882352941176461
Fusion_60_40_minus_Image_Only,1648,balanced_accuracy,-0.08173076923076927
Fusion_60_40_minus_Image_Only,1648,macro_f1,-0.07843137254901977
Fusion_60_40_minus_Image_Only,1648,unhealthy_recall,-0.125
Fusion_60_40_minus_Image_Only,1648,unhealthy_f1,-0.11764705882352944
Fusion_60_40_minus_Image_Only,1649,accuracy,-0.05161290322580647
Fusion_60_40_minus_Image_Only,1649,balanced_accuracy,-0.056613431613431686
Fusion_60_40_minus_Image_Only,1649,macro_f1,-0.05988648758781445
Fusion_60_40_minus_Image_Only,1649,unhealthy_recall,-0.06818181818181812
Fusion_60_40_minus_Image_Only,1649,unhealthy_f1,-0.08239700374531833
Fusion_60_40_minus_Image_Only,1650,accuracy,0.013698630136986356
Fusion_60_40_minus_Image_Only,1650,balanced_accuracy,0.02059323634989607
Fusion_60_40_minus_Image_Only,1650,macro_f1,0.01929175475687106
Fusion_60_40_minus_Image_Only,1650,unhealthy_recall,0.10447761194029859
Fusion_60_40_minus_Image_Only,1650,unhealthy_f1,0.040909090909090895
Fusion_60_40_minus_Image_Only,1651,accuracy,-0.05882352941176472
Fusion_60_40_minus_Image_Only,1651,balanced_accuracy,-0.06839032527105915
Fusion_60_40_minus_Image_Only,1651,macro_f1,-0.06922894001545687
Fusion_60_40_minus_Image_Only,1651,unhealthy_recall,-0.09090909090909083
Fusion_60_40_minus_Image_Only,1651,unhealthy_f1,-0.09612983770287142
Fusion_60_40_minus_Image_Only,1652,accuracy,-0.08670520231213874
Fusion_60_40_minus_Image_Only,1652,balanced_accuracy,-0.1099056603773585
Fusion_60_40_minus_Image_Only,1652,macro_f1,-0.1134865237432171
Fusion_60_40_minus_Image_Only,1652,unhealthy_recall,-0.16981132075471694
Fusion_60_40_minus_Image_Only,1652,unhealthy_f1,-0.1688506981740064
Fusion_60_40_minus_Image_Only,1653,accuracy,-0.015384615384615441
Fusion_60_40_minus_Image_Only,1653,balanced_accuracy,-0.0042831947593851005
Fusion_60_40_minus_Image_Only,1653,macro_f1,-0.010439256438056876
Fusion_60_40_minus_Image_Only,1653,unhealthy_recall,0.04081632653061229
Fusion_60_40_minus_Image_Only,1653,unhealthy_f1,-0.0016675351745701894
Fusion_60_40_minus_Image_Only,1654,accuracy,-0.029761904761904767
Fusion_60_40_minus_Image_Only,1654,balanced_accuracy,-0.0401785714285714
Fusion_60_40_minus_Image_Only,1654,macro_f1,-0.039931938666115885
Fusion_60_40_minus_Image_Only,1654,unhealthy_recall,-0.0714285714285714
Fusion_60_40_minus_Image_Only,1654,unhealthy_f1,-0.06060606060606055
Fusion_60_40_minus_Image_Only,1655,accuracy,-0.038167938931297773
Fusion_60_40_minus_Image_Only,1655,balanced_accuracy,-0.041056910569105654
Fusion_60_40_minus_Image_Only,1655,macro_f1,-0.042999113703616754
Fusion_60_40_minus_Image_Only,1655,unhealthy_recall,-0.04878048780487798
Fusion_60_40_minus_Image_Only,1655,unhealthy_f1,-0.05759493670886073
Fusion_60_40_minus_Image_Only,1656,accuracy,-0.02547770700636942
Fusion_60_40_minus_Image_Only,1656,balanced_accuracy,-0.026511313745356313
Fusion_60_40_minus_Image_Only,1656,macro_f1,-0.026975945017182035
Fusion_60_40_minus_Image_Only,1656,unhealthy_recall,-0.031746031746031744
Fusion_60_40_minus_Image_Only,1656,unhealthy_f1,-0.033333333333333326
Fusion_60_40_minus_Image_Only,1657,accuracy,-0.012987012987012991
Fusion_60_40_minus_Image_Only,1657,balanced_accuracy,-0.0070043103448276245
Fusion_60_40_minus_Image_Only,1657,macro_f1,-0.010252723385546059
Fusion_60_40_minus_Image_Only,1657,unhealthy_recall,0.01724137931034475
Fusion_60_40_minus_Image_Only,1657,unhealthy_f1,-0.00720411663807885
Fusion_60_40_minus_Image_Only,1658,accuracy,0.0
Fusion_60_40_minus_Image_Only,1658,balanced_accuracy,0.0429505135387489
Fusion_60_40_minus_Image_Only,1658,macro_f1,0.016907867164779322
Fusion_60_40_minus_Image_Only,1658,unhealthy_recall,0.11111111111111116
Fusion_60_40_minus_Image_Only,1658,unhealthy_f1,0.03670173721556158
Fusion_60_40_minus_Image_Only,1659,accuracy,0.016000000000000014
Fusion_60_40_minus_Image_Only,1659,balanced_accuracy,0.03984685195689164
Fusion_60_40_minus_Image_Only,1659,macro_f1,0.028267833757105287
Fusion_60_40_minus_Image_Only,1659,unhealthy_recall,0.11627906976744184
Fusion_60_40_minus_Image_Only,1659,unhealthy_f1,0.05269429365814915
Fusion_60_40_minus_Image_Only,1660,accuracy,0.021126760563380254
Fusion_60_40_minus_Image_Only,1660,balanced_accuracy,0.08752620545073375
Fusion_60_40_minus_Image_Only,1660,macro_f1,0.050609286412330534
Fusion_60_40_minus_Image_Only,1660,unhealthy_recall,0.2222222222222222
Fusion_60_40_minus_Image_Only,1660,unhealthy_f1,0.09477124183006536
Fusion_60_40_minus_Image_Only,1661,accuracy,-0.05035971223021585
Fusion_60_40_minus_Image_Only,1661,balanced_accuracy,-0.05960729312762969
Fusion_60_40_minus_Image_Only,1661,macro_f1,-0.05929486571370379
Fusion_60_40_minus_Image_Only,1661,unhealthy_recall,-0.08695652173913049
Fusion_60_40_minus_Image_Only,1661,unhealthy_f1,-0.08239700374531833
Fusion_60_40_minus_Image_Only,1662,accuracy,-0.06666666666666665
Fusion_60_40_minus_Image_Only,1662,balanced_accuracy,-0.07515822784810133
Fusion_60_40_minus_Image_Only,1662,macro_f1,-0.07738216757466587
Fusion_60_40_minus_Image_Only,1662,unhealthy_recall,-0.125
Fusion_60_40_minus_Image_Only,1662,unhealthy_f1,-0.10818307905686553
Fusion_60_40_minus_Image_Only,1663,accuracy,0.03401360544217691
Fusion_60_40_minus_Image_Only,1663,balanced_accuracy,0.03731343283582089
Fusion_60_40_minus_Image_Only,1663,macro_f1,0.037977205201863096
Fusion_60_40_minus_Image_Only,1663,unhealthy_recall,0.07462686567164178
Fusion_60_40_minus_Image_Only,1663,unhealthy_f1,0.052363235496761806
Fusion_60_40_minus_Image_Only,1664,accuracy,-0.012658227848101222
Fusion_60_40_minus_Image_Only,1664,balanced_accuracy,-0.01098901098901095
Fusion_60_40_minus_Image_Only,1664,macro_f1,-0.01185965102374964
Fusion_60_40_minus_Image_Only,1664,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1664,unhealthy_f1,-0.011369645690111008
Fusion_60_40_minus_Image_Only,1665,accuracy,0.00746268656716409
Fusion_60_40_minus_Image_Only,1665,balanced_accuracy,0.00666666666666671
Fusion_60_40_minus_Image_Only,1665,macro_f1,0.0069457790876166214
Fusion_60_40_minus_Image_Only,1665,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1665,unhealthy_f1,0.006469002695417836
Fusion_60_40_minus_Image_Only,1666,accuracy,-0.07258064516129037
Fusion_60_40_minus_Image_Only,1666,balanced_accuracy,-0.07444005270092235
Fusion_60_40_minus_Image_Only,1666,macro_f1,-0.07602476769902311
Fusion_60_40_minus_Image_Only,1666,unhealthy_recall,-0.09090909090909094
Fusion_60_40_minus_Image_Only,1666,unhealthy_f1,-0.09240924092409242
Fusion_60_40_minus_Image_Only,1667,accuracy,-0.0292397660818714
Fusion_60_40_minus_Image_Only,1667,balanced_accuracy,-0.00626086956521732
Fusion_60_40_minus_Image_Only,1667,macro_f1,-0.020867404200737516
Fusion_60_40_minus_Image_Only,1667,unhealthy_recall,0.04347826086956519
Fusion_60_40_minus_Image_Only,1667,unhealthy_f1,-0.016161616161616155
Fusion_60_40_minus_Image_Only,1668,accuracy,-0.006172839506172867
Fusion_60_40_minus_Image_Only,1668,balanced_accuracy,-0.006024096385542244
Fusion_60_40_minus_Image_Only,1668,macro_f1,-0.0067394662328010835
Fusion_60_40_minus_Image_Only,1668,unhealthy_recall,-0.012048192771084376
Fusion_60_40_minus_Image_Only,1668,unhealthy_f1,-0.009321175278622085
Fusion_60_40_minus_Image_Only,1669,accuracy,-0.05847953216374269
Fusion_60_40_minus_Image_Only,1669,balanced_accuracy,-0.0582743988684582
Fusion_60_40_minus_Image_Only,1669,macro_f1,-0.061088239438937264
Fusion_60_40_minus_Image_Only,1669,unhealthy_recall,-0.05714285714285716
Fusion_60_40_minus_Image_Only,1669,unhealthy_f1,-0.07407874015748028
Fusion_60_40_minus_Image_Only,1670,accuracy,-0.039735099337748325
Fusion_60_40_minus_Image_Only,1670,balanced_accuracy,-0.040217773094485376
Fusion_60_40_minus_Image_Only,1670,macro_f1,-0.04208534950080389
Fusion_60_40_minus_Image_Only,1670,unhealthy_recall,-0.0547945205479452
Fusion_60_40_minus_Image_Only,1670,unhealthy_f1,-0.05266141732283458
Fusion_60_40_minus_Image_Only,1671,accuracy,0.023076923076923106
Fusion_60_40_minus_Image_Only,1671,balanced_accuracy,0.03464348702443942
Fusion_60_40_minus_Image_Only,1671,macro_f1,0.031238402779209418
Fusion_60_40_minus_Image_Only,1671,unhealthy_recall,0.08163265306122447
Fusion_60_40_minus_Image_Only,1671,unhealthy_f1,0.05013736263736268
Fusion_60_40_minus_Image_Only,1672,accuracy,-0.0482758620689655
Fusion_60_40_minus_Image_Only,1672,balanced_accuracy,-0.04803284950343789
Fusion_60_40_minus_Image_Only,1672,macro_f1,-0.048991681486154404
Fusion_60_40_minus_Image_Only,1672,unhealthy_recall,-0.051948051948051965
Fusion_60_40_minus_Image_Only,1672,unhealthy_f1,-0.05525176577808155
Fusion_60_40_minus_Image_Only,1673,accuracy,-0.024390243902439046
Fusion_60_40_minus_Image_Only,1673,balanced_accuracy,-0.02303585049580481
Fusion_60_40_minus_Image_Only,1673,macro_f1,-0.024197399411537868
Fusion_60_40_minus_Image_Only,1673,unhealthy_recall,-0.01449275362318836
Fusion_60_40_minus_Image_Only,1673,unhealthy_f1,-0.02658267716535423
Fusion_60_40_minus_Image_Only,1674,accuracy,0.014814814814814836
Fusion_60_40_minus_Image_Only,1674,balanced_accuracy,0.010058770343580492
Fusion_60_40_minus_Image_Only,1674,macro_f1,0.01444442300456339
Fusion_60_40_minus_Image_Only,1674,unhealthy_recall,0.03797468354430378
Fusion_60_40_minus_Image_Only,1674,unhealthy_f1,0.02268907563025202
Fusion_60_40_minus_Image_Only,1675,accuracy,0.0
Fusion_60_40_minus_Image_Only,1675,balanced_accuracy,-0.00219780219780219
Fusion_60_40_minus_Image_Only,1675,macro_f1,-0.0014883292562175576
Fusion_60_40_minus_Image_Only,1675,unhealthy_recall,-0.01538461538461533
Fusion_60_40_minus_Image_Only,1675,unhealthy_f1,-0.0048022598870056665
Fusion_60_40_minus_Image_Only,1676,accuracy,0.03649635036496346
Fusion_60_40_minus_Image_Only,1676,balanced_accuracy,0.09011164274322181
Fusion_60_40_minus_Image_Only,1676,macro_f1,0.059352553518761564
Fusion_60_40_minus_Image_Only,1676,unhealthy_recall,0.21052631578947367
Fusion_60_40_minus_Image_Only,1676,unhealthy_f1,0.10042194092826995
Fusion_60_40_minus_Image_Only,1677,accuracy,-0.0292397660818714
Fusion_60_40_minus_Image_Only,1677,balanced_accuracy,-0.024038461538461453
Fusion_60_40_minus_Image_Only,1677,macro_f1,-0.027406994619208702
Fusion_60_40_minus_Image_Only,1677,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1677,unhealthy_f1,-0.02775267845617657
Fusion_60_40_minus_Image_Only,1678,accuracy,-0.0445859872611466
Fusion_60_40_minus_Image_Only,1678,balanced_accuracy,-0.04243510928961758
Fusion_60_40_minus_Image_Only,1678,macro_f1,-0.04552719107599579
Fusion_60_40_minus_Image_Only,1678,unhealthy_recall,-0.032786885245901676
Fusion_60_40_minus_Image_Only,1678,unhealthy_f1,-0.05374094931617057
Fusion_60_40_minus_Image_Only,1679,accuracy,-0.04109589041095896
Fusion_60_40_minus_Image_Only,1679,balanced_accuracy,-0.04054054054054057
Fusion_60_40_minus_Image_Only,1679,macro_f1,-0.044757564667734395
Fusion_60_40_minus_Image_Only,1679,unhealthy_recall,-0.08108108108108103
Fusion_60_40_minus_Image_Only,1679,unhealthy_f1,-0.0622900763358778
Fusion_60_40_minus_Image_Only,1680,accuracy,-0.012658227848101222
Fusion_60_40_minus_Image_Only,1680,balanced_accuracy,0.07637362637362632
Fusion_60_40_minus_Image_Only,1680,macro_f1,0.020407487808056013
Fusion_60_40_minus_Image_Only,1680,unhealthy_recall,0.2142857142857143
Fusion_60_40_minus_Image_Only,1680,unhealthy_f1,0.05495495495495495
Fusion_60_40_minus_Image_Only,1681,accuracy,0.0
Fusion_60_40_minus_Image_Only,1681,balanced_accuracy,0.020198019801980216
Fusion_60_40_minus_Image_Only,1681,macro_f1,0.009631029171079275
Fusion_60_40_minus_Image_Only,1681,unhealthy_recall,0.07999999999999996
Fusion_60_40_minus_Image_Only,1681,unhealthy_f1,0.0250312891113893
Fusion_60_40_minus_Image_Only,1682,accuracy,-0.03401360544217691
Fusion_60_40_minus_Image_Only,1682,balanced_accuracy,-0.04523809523809508
Fusion_60_40_minus_Image_Only,1682,macro_f1,-0.0429666254977652
Fusion_60_40_minus_Image_Only,1682,unhealthy_recall,-0.0714285714285714
Fusion_60_40_minus_Image_Only,1682,unhealthy_f1,-0.06265389876880978
Fusion_60_40_minus_Image_Only,1683,accuracy,-0.050632911392405
Fusion_60_40_minus_Image_Only,1683,balanced_accuracy,-0.056447524083150236
Fusion_60_40_minus_Image_Only,1683,macro_f1,-0.05883912490558996
Fusion_60_40_minus_Image_Only,1683,unhealthy_recall,-0.08196721311475408
Fusion_60_40_minus_Image_Only,1683,unhealthy_f1,-0.08111120637914782
Fusion_60_40_minus_Image_Only,1684,accuracy,-0.028169014084507116
Fusion_60_40_minus_Image_Only,1684,balanced_accuracy,-0.01941747572815533
Fusion_60_40_minus_Image_Only,1684,macro_f1,-0.026608721847156014
Fusion_60_40_minus_Image_Only,1684,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1684,unhealthy_f1,-0.030501753850846414
Fusion_60_40_minus_Image_Only,1685,accuracy,-0.04166666666666663
Fusion_60_40_minus_Image_Only,1685,balanced_accuracy,-0.04325581395348843
Fusion_60_40_minus_Image_Only,1685,macro_f1,-0.048345349313264396
Fusion_60_40_minus_Image_Only,1685,unhealthy_recall,-0.04651162790697683
Fusion_60_40_minus_Image_Only,1685,unhealthy_f1,-0.06689312777632617
Fusion_60_40_minus_Image_Only,1686,accuracy,-0.03649635036496346
Fusion_60_40_minus_Image_Only,1686,balanced_accuracy,-0.028108465608465583
Fusion_60_40_minus_Image_Only,1686,macro_f1,-0.031243716799193466
Fusion_60_40_minus_Image_Only,1686,unhealthy_recall,0.017857142857142794
Fusion_60_40_minus_Image_Only,1686,unhealthy_f1,-0.02383571690502384
Fusion_60_40_minus_Image_Only,1687,accuracy,-0.07784431137724546
Fusion_60_40_minus_Image_Only,1687,balanced_accuracy,-0.09504870129870135
Fusion_60_40_minus_Image_Only,1687,macro_f1,-0.0976732714918378
Fusion_60_40_minus_Image_Only,1687,unhealthy_recall,-0.14545454545454545
Fusion_60_40_minus_Image_Only,1687,unhealthy_f1,-0.14200831847890671
Fusion_60_40_minus_Image_Only,1688,accuracy,-0.022058823529411686
Fusion_60_40_minus_Image_Only,1688,balanced_accuracy,-0.012310606060606077
Fusion_60_40_minus_Image_Only,1688,macro_f1,-0.01729382495957088
Fusion_60_40_minus_Image_Only,1688,unhealthy_recall,0.02083333333333337
Fusion_60_40_minus_Image_Only,1688,unhealthy_f1,-0.012362637362637319
Fusion_60_40_minus_Image_Only,1689,accuracy,-0.03448275862068961
Fusion_60_40_minus_Image_Only,1689,balanced_accuracy,-0.033710859427048545
Fusion_60_40_minus_Image_Only,1689,macro_f1,-0.03453487119812593
Fusion_60_40_minus_Image_Only,1689,unhealthy_recall,-0.025316455696202556
Fusion_60_40_minus_Image_Only,1689,unhealthy_f1,-0.03775430359937404
Fusion_60_40_minus_Image_Only,1690,accuracy,-0.037267080745341574
Fusion_60_40_minus_Image_Only,1690,balanced_accuracy,-0.018550893550893566
Fusion_60_40_minus_Image_Only,1690,macro_f1,-0.032588908142005546
Fusion_60_40_minus_Image_Only,1690,unhealthy_recall,0.022727272727272707
Fusion_60_40_minus_Image_Only,1690,unhealthy_f1,-0.03409090909090906
Fusion_60_40_minus_Image_Only,1691,accuracy,-0.0444444444444444
Fusion_60_40_minus_Image_Only,1691,balanced_accuracy,-0.05087620124364034
Fusion_60_40_minus_Image_Only,1691,macro_f1,-0.05184331797235031
Fusion_60_40_minus_Image_Only,1691,unhealthy_recall,-0.06896551724137934
Fusion_60_40_minus_Image_Only,1691,unhealthy_f1,-0.0714285714285714
Fusion_60_40_minus_Image_Only,1692,accuracy,-0.069620253164557
Fusion_60_40_minus_Image_Only,1692,balanced_accuracy,-0.0715681485100148
Fusion_60_40_minus_Image_Only,1692,macro_f1,-0.07365250098519394
Fusion_60_40_minus_Image_Only,1692,unhealthy_recall,-0.08695652173913049
Fusion_60_40_minus_Image_Only,1692,unhealthy_f1,-0.09096774193548385
Fusion_60_40_minus_Image_Only,1693,accuracy,-0.02898550724637683
Fusion_60_40_minus_Image_Only,1693,balanced_accuracy,-0.031083670427932808
Fusion_60_40_minus_Image_Only,1693,macro_f1,-0.03162827403014168
Fusion_60_40_minus_Image_Only,1693,unhealthy_recall,-0.049180327868852514
Fusion_60_40_minus_Image_Only,1693,unhealthy_f1,-0.041616838077014995
Fusion_60_40_minus_Image_Only,1694,accuracy,-0.030303030303030387
Fusion_60_40_minus_Image_Only,1694,balanced_accuracy,-0.032169117647058876
Fusion_60_40_minus_Image_Only,1694,macro_f1,-0.028196486928104614
Fusion_60_40_minus_Image_Only,1694,unhealthy_recall,0.02941176470588236
Fusion_60_40_minus_Image_Only,1694,unhealthy_f1,-0.011458333333333348
Fusion_60_40_minus_Image_Only,1695,accuracy,-0.0714285714285714
Fusion_60_40_minus_Image_Only,1695,balanced_accuracy,-0.0414012738853502
Fusion_60_40_minus_Image_Only,1695,macro_f1,-0.07292544996740336
Fusion_60_40_minus_Image_Only,1695,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1695,unhealthy_f1,-0.09774436090225563
Fusion_60_40_minus_Image_Only,1696,accuracy,-0.050000000000000044
Fusion_60_40_minus_Image_Only,1696,balanced_accuracy,-0.11111111111111116
Fusion_60_40_minus_Image_Only,1696,macro_f1,-0.09342891278375143
Fusion_60_40_minus_Image_Only,1696,unhealthy_recall,-0.22222222222222227
Fusion_60_40_minus_Image_Only,1696,unhealthy_f1,-0.15925925925925927
Fusion_60_40_minus_Image_Only,1697,accuracy,-0.027027027027027084
Fusion_60_40_minus_Image_Only,1697,balanced_accuracy,-0.036363636363636265
Fusion_60_40_minus_Image_Only,1697,macro_f1,-0.02830209006679585
Fusion_60_40_minus_Image_Only,1697,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,1697,unhealthy_f1,-0.017948717948717996
Fusion_60_40_minus_Image_Only,1698,accuracy,-0.05594405594405594
Fusion_60_40_minus_Image_Only,1698,balanced_accuracy,-0.05401960784313731
Fusion_60_40_minus_Image_Only,1698,macro_f1,-0.05866201125233195
Fusion_60_40_minus_Image_Only,1698,unhealthy_recall,-0.09333333333333338
Fusion_60_40_minus_Image_Only,1698,unhealthy_f1,-0.07613521993961281
Fusion_60_40_minus_Image_Only,1699,accuracy,-0.05833333333333324
Fusion_60_40_minus_Image_Only,1699,balanced_accuracy,-0.06278280542986425
Fusion_60_40_minus_Image_Only,1699,macro_f1,-0.06455270280155068
Fusion_60_40_minus_Image_Only,1699,unhealthy_recall,-0.09615384615384615
Fusion_60_40_minus_Image_Only,1699,unhealthy_f1,-0.08602150537634401
Fusion_60_40_minus_Image_Only,1700,accuracy,-0.018404907975460127
Fusion_60_40_minus_Image_Only,1700,balanced_accuracy,0.0010291595197254866
Fusion_60_40_minus_Image_Only,1700,macro_f1,-0.010894922825615883
Fusion_60_40_minus_Image_Only,1700,unhealthy_recall,0.05660377358490565
Fusion_60_40_minus_Image_Only,1700,unhealthy_f1,-0.0021602160216021016
Fusion_60_40_minus_Image_Only,1701,accuracy,0.019736842105263053
Fusion_60_40_minus_Image_Only,1701,balanced_accuracy,0.07289377289377286
Fusion_60_40_minus_Image_Only,1701,macro_f1,0.04418351874673321
Fusion_60_40_minus_Image_Only,1701,unhealthy_recall,0.17142857142857149
Fusion_60_40_minus_Image_Only,1701,unhealthy_f1,0.08010420058612822
Fusion_60_40_minus_Image_Only,1702,accuracy,-0.09316770186335399
Fusion_60_40_minus_Image_Only,1702,balanced_accuracy,-0.09737704918032786
Fusion_60_40_minus_Image_Only,1702,macro_f1,-0.10078199048273584
Fusion_60_40_minus_Image_Only,1702,unhealthy_recall,-0.11475409836065575
Fusion_60_40_minus_Image_Only,1702,unhealthy_f1,-0.12855146716348398
Fusion_60_40_minus_Image_Only,1703,accuracy,-0.06849315068493156
Fusion_60_40_minus_Image_Only,1703,balanced_accuracy,-0.07646520146520142
Fusion_60_40_minus_Image_Only,1703,macro_f1,-0.07964911105155004
Fusion_60_40_minus_Image_Only,1703,unhealthy_recall,-0.09523809523809523
Fusion_60_40_minus_Image_Only,1703,unhealthy_f1,-0.1097560975609756
Fusion_60_40_minus_Image_Only,1704,accuracy,-0.08450704225352113
Fusion_60_40_minus_Image_Only,1704,balanced_accuracy,-0.10173913043478278
Fusion_60_40_minus_Image_Only,1704,macro_f1,-0.10249422324688207
Fusion_60_40_minus_Image_Only,1704,unhealthy_recall,-0.16000000000000003
Fusion_60_40_minus_Image_Only,1704,unhealthy_f1,-0.1462116830537883
Fusion_60_40_minus_Image_Only,1705,accuracy,-0.09420289855072472
Fusion_60_40_minus_Image_Only,1705,balanced_accuracy,-0.11198668146503887
Fusion_60_40_minus_Image_Only,1705,macro_f1,-0.11511299435028244
Fusion_60_40_minus_Image_Only,1705,unhealthy_recall,-0.18867924528301883
Fusion_60_40_minus_Image_Only,1705,unhealthy_f1,-0.16666666666666663
Fusion_60_40_minus_Image_Only,1706,accuracy,-0.0547945205479452
Fusion_60_40_minus_Image_Only,1706,balanced_accuracy,-0.0518433179723502
Fusion_60_40_minus_Image_Only,1706,macro_f1,-0.05519087054489158
Fusion_60_40_minus_Image_Only,1706,unhealthy_recall,-0.0714285714285714
Fusion_60_40_minus_Image_Only,1706,unhealthy_f1,-0.06515040352164336
Fusion_60_40_minus_Image_Only,1707,accuracy,-0.03731343283582089
Fusion_60_40_minus_Image_Only,1707,balanced_accuracy,-0.03559398158544802
Fusion_60_40_minus_Image_Only,1707,macro_f1,-0.03611357945039384
Fusion_60_40_minus_Image_Only,1707,unhealthy_recall,-0.016393442622950838
Fusion_60_40_minus_Image_Only,1707,unhealthy_f1,-0.035559131134352384
Fusion_60_40_minus_Image_Only,1708,accuracy,-0.06832298136645953
Fusion_60_40_minus_Image_Only,1708,balanced_accuracy,-0.06819586036453507
Fusion_60_40_minus_Image_Only,1708,macro_f1,-0.06915187735770045
Fusion_60_40_minus_Image_Only,1708,unhealthy_recall,-0.0641025641025641
Fusion_60_40_minus_Image_Only,1708,unhealthy_f1,-0.0769471379418204
Fusion_60_40_minus_Image_Only,1709,accuracy,-0.036231884057971064
Fusion_60_40_minus_Image_Only,1709,balanced_accuracy,-0.005409153952843249
Fusion_60_40_minus_Image_Only,1709,macro_f1,-0.0261622081201337
Fusion_60_40_minus_Image_Only,1709,unhealthy_recall,0.05714285714285716
Fusion_60_40_minus_Image_Only,1709,unhealthy_f1,-0.020380888740394232
Fusion_60_40_minus_Image_Only,1710,accuracy,-0.038461538461538436
Fusion_60_40_minus_Image_Only,1710,balanced_accuracy,-0.01996702692800878
Fusion_60_40_minus_Image_Only,1710,macro_f1,-0.030131314989467417
Fusion_60_40_minus_Image_Only,1710,unhealthy_recall,0.037735849056603765
Fusion_60_40_minus_Image_Only,1710,unhealthy_f1,-0.022611435455472173
Fusion_60_40_minus_Image_Only,1711,accuracy,-0.08982035928143717
Fusion_60_40_minus_Image_Only,1711,balanced_accuracy,-0.11365341335333823
Fusion_60_40_minus_Image_Only,1711,macro_f1,-0.11649589956464512
Fusion_60_40_minus_Image_Only,1711,unhealthy_recall,-0.16279069767441862
Fusion_60_40_minus_Image_Only,1711,unhealthy_f1,-0.17226890756302526
Fusion_60_40_minus_Image_Only,1712,accuracy,-0.015037593984962405
Fusion_60_40_minus_Image_Only,1712,balanced_accuracy,-0.006803562592775814
Fusion_60_40_minus_Image_Only,1712,macro_f1,-0.011067152542349135
Fusion_60_40_minus_Image_Only,1712,unhealthy_recall,0.021276595744680882
Fusion_60_40_minus_Image_Only,1712,unhealthy_f1,-0.0065241029358463765
Fusion_60_40_minus_Image_Only,1713,accuracy,0.0134228187919464
Fusion_60_40_minus_Image_Only,1713,balanced_accuracy,0.07509832841691244
Fusion_60_40_minus_Image_Only,1713,macro_f1,0.040870770328840234
